,muestra,AMCM,GDL,MTY,PROV,28 CDS,AMCM_upm,GDL_upm,MTY_upm,PROV_upm,28 CDS_upm
94,94,0.8049769585253457,0.8027322404371585,0.8002159827213823,0.8072810935173907,0.805225509214355,499,167,167,689,1522
95,95,0.7992270887007729,0.8027322404371585,0.8002159827213823,0.8079111351937145,0.8036125590980725,499,167,167,689,1522
96,96,0.8039323778022786,0.8027322404371585,0.8002159827213823,0.8070866141732284,0.8047907822922984,499,167,167,689,1522
97,97,0.8042685151404597,0.8027322404371585,0.8002159827213823,0.8074374577417174,0.8050606920707772,499,167,167,689,1522
98,98,0.8050707330516259,0.8027322404371585,0.8002159827213823,0.8069748580697486,0.8051201355686013,499,167,167,689,1522
99,99,0.8026026392961877,0.8027322404371585,0.8002159827213823,0.8059357636536116,0.8038384694557122,499,167,167,689,1522
100,100,0.796408282939344,0.8027322404371585,0.8002159827213823,0.8009748172217709,0.7995763993948563,499,167,167,689,1522
101,101,0.8041842539915581,0.8027322404371585,0.8002159827213823,0.8050108932461874,0.8039453717754173,499,167,167,689,1522
102,102,0.801209234151704,0.8027322404371585,0.8002159827213823,0.8034964087274699,0.8022882741086023,499,167,167,689,1522
103,103,0.8065225357273726,0.8027322404371585,0.8002159827213823,0.8048052124338265,0.8046283394923366,499,167,167,689,1522
104,104,0.8029465930018416,0.8027322404371585,0.8002159827213823,0.8080054274084125,0.8048780487804879,499,167,167,689,1522
105,105,0.8045084996304509,0.8027322404371585,0.8002159827213823,0.80340955215803,0.8033363663936912,499,167,167,689,1522
106,106,0.8035714285714286,0.8027322404371585,0.8002159827213823,0.8034916768168899,0.8030661091922681,499,167,167,689,1522
107,107,0.8062029730225729,0.8027322404371585,0.8002159827213823,0.8101694915254237,0.8069186962316733,499,167,167,689,1522
108,108,0.8039867109634552,0.8027322404371585,0.8002159827213823,0.8071640183140317,0.8048529589737383,499,167,167,689,1522
109,109,0.798348623853211,0.8027322404371585,0.8002159827213823,0.8033738191632929,0.8012936767017289,499,167,167,689,1522
110,110,0.8071195059934617,0.8027322404371585,0.8002159827213823,0.8089232438296718,0.8066658616109166,499,167,167,689,1522
111,111,0.8044518027961737,0.8027322404371585,0.8002159827213823,0.8047128927410617,0.803902557265786,499,167,167,689,1522
112,112,0.7998898476225446,0.8027322404371585,0.8002159827213823,0.8184782608695652,0.8085390260173448,499,167,167,689,1522
113,113,0.8005157487566771,0.8027322404371585,0.8002159827213823,0.809659476326143,0.8048173765319743,499,167,167,689,1522
114,114,0.7991893883566691,0.8027322404371585,0.8002159827213823,0.8027118644067797,0.8012738853503185,499,167,167,689,1522
115,115,0.806060606060606,0.8027322404371585,0.8002159827213823,0.8077234674588172,0.8057823746446501,499,167,167,689,1522
116,116,0.8027160946962746,0.8027322404371585,0.8002159827213823,0.8066088840736728,0.8041780199818347,499,167,167,689,1522
117,117,0.8025442477876106,0.8027322404371585,0.8002159827213823,0.8053600433134813,0.803564932702801,499,167,167,689,1522
118,118,0.8070562293274531,0.8027322404371585,0.8002159827213823,0.8073356967548405,0.8059302466885405,499,167,167,689,1522
119,119,0.8005540166204986,0.8027322404371585,0.8002159827213823,0.8087379954010551,0.804426925409339,499,167,167,689,1522
120,120,0.8088749769839808,0.8027322404371585,0.8002159827213823,0.8074164298281229,0.8065689007393043,499,167,167,689,1522
121,121,0.8005509641873279,0.8027322404371585,0.8002159827213823,0.8089887640449438,0.804529490129587,499,167,167,689,1522
122,122,0.8117755289788409,0.8027322404371585,0.8002159827213823,0.8050858920600568,0.806480920654149,499,167,167,689,1522
123,123,0.7998166819431713,0.8027322404371585,0.8002159827213823,0.8051226453448976,0.8025550980867038,499,167,167,689,1522
124,124,0.8023744292237442,0.8027322404371585,0.8002159827213823,0.8102368635992376,0.8056716960552627,499,167,167,689,1522
125,125,0.8009225092250922,0.8027322404371585,0.8002159827213823,0.8085509403328373,0.8044624992421027,499,167,167,689,1522
126,126,0.8066654391456454,0.8027322404371585,0.8002159827213823,0.8057739224722147,0.8051058152931903,499,167,167,689,1522
127,127,0.8002544529262087,0.8027322404371585,0.8002159827213823,0.8064123376623377,0.8032697876447876,499,167,167,689,1522
128,128,0.7976409878363435,0.8027322404371585,0.8002159827213823,0.803438472993096,0.8010912397696272,499,167,167,689,1522
129,129,0.8017225581821513,0.8027322404371585,0.8002159827213823,0.8076300889727689,0.8043123754303316,499,167,167,689,1522
130,130,0.7987793600887738,0.8027322404371585,0.8002159827213823,0.8088593876998104,0.8038977596988647,499,167,167,689,1522
